County Code,County Title,MSA Code,MSA Title,CSA Code,CSA Title
18067,"Howard County, Indiana",C2902,"Kokomo, IN MSA",CS294,"Indianapolis-Carmel-Muncie, IN CSA"
18069,"Huntington County, Indiana",C2654,"Huntington, IN MicroSA",CS258,"Fort Wayne-Huntington-Auburn, IN CSA"
18071,"Jackson County, Indiana",C4298,"Seymour, IN MicroSA",CS294,"Indianapolis-Carmel-Muncie, IN CSA"
18073,"Jasper County, Indiana",C1698,"Chicago-Naperville-Elgin, IL-IN MSA",CS176,"Chicago-Naperville, IL-IN-WI CSA"
18077,"Jefferson County, Indiana",C3150,"Madison, IN MicroSA",,
18081,"Johnson County, Indiana",C2690,"Indianapolis-Carmel-Greenwood, IN MSA",CS294,"Indianapolis-Carmel-Muncie, IN CSA"
18083,"Knox County, Indiana",C4718,"Vincennes, IN MicroSA",,
18085,"Kosciusko County, Indiana",C4770,"Warsaw, IN MicroSA",CS515,"South Bend-Elkhart-Mishawaka, IN-MI CSA"
18089,"Lake County, Indiana",C1698,"Chicago-Naperville-Elgin, IL-IN MSA",CS176,"Chicago-Naperville, IL-IN-WI CSA"
18091,"LaPorte County, Indiana",C3314,"Michigan City-La Porte, IN MSA",CS176,"Chicago-Naperville, IL-IN-WI CSA"
18093,"Lawrence County, Indiana",C1326,"Bedford, IN MicroSA",CS144,"Bloomington-Bedford, IN CSA"
18095,"Madison County, Indiana",C2690,"Indianapolis-Carmel-Greenwood, IN MSA",CS294,"Indianapolis-Carmel-Muncie, IN CSA"
18097,"Marion County, Indiana",C2690,"Indianapolis-Carmel-Greenwood, IN MSA",CS294,"Indianapolis-Carmel-Muncie, IN CSA"
18099,"Marshall County, Indiana",C3850,"Plymouth, IN MicroSA",CS515,"South Bend-Elkhart-Mishawaka, IN-MI CSA"
18103,"Miami County, Indiana",C3794,"Peru, IN MicroSA",CS294,"Indianapolis-Carmel-Muncie, IN CSA"
18105,"Monroe County, Indiana",C1402,"Bloomington, IN MSA",CS144,"Bloomington-Bedford, IN CSA"
18107,"Montgomery County, Indiana",C1882,"Crawfordsville, IN MicroSA",CS294,"Indianapolis-Carmel-Muncie, IN CSA"
18109,"Morgan County, Indiana",C2690,"Indianapolis-Carmel-Greenwood, IN MSA",CS294,"Indianapolis-Carmel-Muncie, IN CSA"
18111,"Newton County, Indiana",C1698,"Chicago-Naperville-Elgin, IL-IN MSA",CS176,"Chicago-Naperville, IL-IN-WI CSA"
18113,"Noble County, Indiana",C2834,"Kendallville, IN MicroSA",CS258,"Fort Wayne-Huntington-Auburn, IN CSA"
18115,"Ohio County, Indiana",C1714,"Cincinnati, OH-KY-IN MSA",CS178,"Cincinnati-Wilmington, OH-KY-IN CSA"
18119,"Owen County, Indiana",C1402,"Bloomington, IN MSA",CS144,"Bloomington-Bedford, IN CSA"
18127,"Porter County, Indiana",C1698,"Chicago-Naperville-Elgin, IL-IN MSA",CS176,"Chicago-Naperville, IL-IN-WI CSA"
18129,"Posey County, Indiana",C2178,"Evansville, IN MSA",CS241,"Evansville-Henderson, IN-KY CSA"
18133,"Putnam County, Indiana",C2460,"Greencastle, IN MicroSA",CS294,"Indianapolis-Carmel-Muncie, IN CSA"
18141,"St. Joseph County, Indiana",C4378,"South Bend-Mishawaka, IN-MI MSA",CS515,"South Bend-Elkhart-Mishawaka, IN-MI CSA"
18145,"Shelby County, Indiana",C2690,"Indianapolis-Carmel-Greenwood, IN MSA",CS294,"Indianapolis-Carmel-Muncie, IN CSA"
18151,"Steuben County, Indiana",C1142,"Angola, IN MicroSA",CS258,"Fort Wayne-Huntington-Auburn, IN CSA"
18153,"Sullivan County, Indiana",C4546,"Terre Haute, IN MSA",,
18157,"Tippecanoe County, Indiana",C2920,"Lafayette-West Lafayette, IN MSA",CS320,"Lafayette-West Lafayette-Frankfort, IN CSA"
18159,"Tipton County, Indiana",C2690,"Indianapolis-Carmel-Greenwood, IN MSA",CS294,"Indianapolis-Carmel-Muncie, IN CSA"
18163,"Vanderburgh County, Indiana",C2178,"Evansville, IN MSA",CS241,"Evansville-Henderson, IN-KY CSA"
18165,"Vermillion County, Indiana",C4546,"Terre Haute, IN MSA",,
18167,"Vigo County, Indiana",C4546,"Terre Haute, IN MSA",,
18169,"Wabash County, Indiana",C4734,"Wabash, IN MicroSA",,
18171,"Warren County, Indiana",C2920,"Lafayette-West Lafayette, IN MSA",CS320,"Lafayette-West Lafayette-Frankfort, IN CSA"
18173,"Warrick County, Indiana",C2178,"Evansville, IN MSA",CS241,"Evansville-Henderson, IN-KY CSA"
18175,"Washington County, Indiana",C3114,"Louisville-Jefferson County, KY-IN MSA",CS350,"Louisville-Jefferson County--Elizabethtown, KY-IN CSA"
18177,"Wayne County, Indiana",C3998,"Richmond, IN MicroSA",CS458,"Richmond-Connersville, IN CSA"
18179,"Wells County, Indiana",C2306,"Fort Wayne, IN MSA",CS258,"Fort Wayne-Huntington-Auburn, IN CSA"
18181,"White County, Indiana",C3390,"Monticello, IN MicroSA",CS320,"Lafayette-West Lafayette-Frankfort, IN CSA"
18183,"Whitley County, Indiana",C2306,"Fort Wayne, IN MSA",CS258,"Fort Wayne-Huntington-Auburn, IN CSA"
19011,"Benton County, Iowa",C1630,"Cedar Rapids, IA MSA",CS168,"Cedar Rapids-Iowa City, IA CSA"
19013,"Black Hawk County, Iowa",C4794,"Waterloo-Cedar Falls, IA MSA",,
19015,"Boone County, Iowa",C1118,"Ames, IA MSA",CS218,"Des Moines-West Des Moines-Ames, IA CSA"
19017,"Bremer County, Iowa",C4794,"Waterloo-Cedar Falls, IA MSA",,
19021,"Buena Vista County, Iowa",C4474,"Storm Lake, IA MicroSA",,
19027,"Carroll County, Iowa",C1614,"Carroll, IA MicroSA",,
19033,"Cerro Gordo County, Iowa",C3238,"Mason City, IA MicroSA",,
19041,"Clay County, Iowa",C4398,"Spencer, IA MicroSA",CS517,"Spencer-Spirit Lake, IA CSA"
19045,"Clinton County, Iowa",C1754,"Clinton, IA MicroSA",CS209,"Davenport-Moline, IA-IL CSA"
19049,"Dallas County, Iowa",C1978,"Des Moines-West Des Moines, IA MSA",CS218,"Des Moines-West Des Moines-Ames, IA CSA"
19057,"Des Moines County, Iowa",C1546,"Burlington, IA-IL MicroSA",CS161,"Burlington-Fort Madison, IA-IL CSA"
19059,"Dickinson County, Iowa",C4402,"Spirit Lake, IA MicroSA",CS517,"Spencer-Spirit Lake, IA CSA"
19061,"Dubuque County, Iowa",C2022,"Dubuque, IA MSA",,
19075,"Grundy County, Iowa",C4794,"Waterloo-Cedar Falls, IA MSA",,
19077,"Guthrie County, Iowa",C1978,"Des Moines-West Des Moines, IA MSA",CS218,"Des Moines-West Des Moines-Ames, IA CSA"
19085,"Harrison County, Iowa",C3654,"Omaha, NE-IA MSA",CS420,"Omaha-Fremont, NE-IA CSA"
19099,"Jasper County, Iowa",C1978,"Des Moines-West Des Moines, IA MSA",CS218,"Des Moines-West Des Moines-Ames, IA CSA"
19103,"Johnson County, Iowa",C2698,"Iowa City, IA MSA",CS168,"Cedar Rapids-Iowa City, IA CSA"
19105,"Jones County, Iowa",C1630,"Cedar Rapids, IA MSA",CS168,"Cedar Rapids-Iowa City, IA CSA"
19111,"Lee County, Iowa",C2280,"Fort Madison, IA MicroSA",CS161,"Burlington-Fort Madison, IA-IL CSA"
19113,"Linn County, Iowa",C1630,"Cedar Rapids, IA MSA",CS168,"Cedar Rapids-Iowa City, IA CSA"
19121,"Madison County, Iowa",C1978,"Des Moines-West Des Moines, IA MSA",CS218,"Des Moines-West Des Moines-Ames, IA CSA"
19123,"Mahaska County, Iowa",C3682,"Oskaloosa, IA MicroSA",CS218,"Des Moines-West Des Moines-Ames, IA CSA"
19125,"Marion County, Iowa",C3780,"Pella, IA MicroSA",CS218,"Des Moines-West Des Moines-Ames, IA CSA"
19127,"Marshall County, Iowa",C3226,"Marshalltown, IA MicroSA",,
19129,"Mills County, Iowa",C3654,"Omaha, NE-IA MSA",CS420,"Omaha-Fremont, NE-IA CSA"
19139,"Muscatine County, Iowa",C3470,"Muscatine, IA MicroSA",CS209,"Davenport-Moline, IA-IL CSA"
19149,"Plymouth County, Iowa",C3018,"Le Mars, IA MicroSA",CS512,"Sioux City-Le Mars, IA-NE-SD CSA"
19153,"Polk County, Iowa",C1978,"Des Moines-West Des Moines, IA MSA",CS218,"Des Moines-West Des Moines-Ames, IA CSA"
19155,"Pottawattamie County, Iowa",C3654,"Omaha, NE-IA MSA",CS420,"Omaha-Fremont, NE-IA CSA"
19163,"Scott County, Iowa",C1934,"Davenport-Moline-Rock Island, IA-IL MSA",CS209,"Davenport-Moline, IA-IL CSA"
19169,"Story County, Iowa",C1118,"Ames, IA MSA",CS218,"Des Moines-West Des Moines-Ames, IA CSA"
19179,"Wapello County, Iowa",C3690,"Ottumwa, IA MicroSA",,
19181,"Warren County, Iowa",C1978,"Des Moines-West Des Moines, IA MSA",CS218,"Des Moines-West Des Moines-Ames, IA CSA"
19183,"Washington County, Iowa",C2698,"Iowa City, IA MSA",CS168,"Cedar Rapids-Iowa City, IA CSA"
19187,"Webster County, Iowa",C2270,"Fort Dodge, IA MicroSA",,
19193,"Woodbury County, Iowa",C4358,"Sioux City, IA-NE-SD MSA",CS512,"Sioux City-Le Mars, IA-NE-SD CSA"
19195,"Worth County, Iowa",C3238,"Mason City, IA MicroSA",,
20005,"Atchison County, Kansas",C1186,"Atchison, KS MicroSA",CS312,"Kansas City-Overland Park-Kansas City, MO-KS CSA"
20009,"Barton County, Kansas",C2446,"Great Bend, KS MicroSA",,
20015,"Butler County, Kansas",C4862,"Wichita, KS MSA",CS556,"Wichita-Arkansas City-Winfield, KS CSA"
20017,"Chase County, Kansas",C2138,"Emporia, KS MicroSA",,
20021,"Cherokee County, Kansas",C2790,"Joplin, MO-KS MSA",CS309,"Joplin-Miami, MO-OK-KS CSA"
20035,"Cowley County, Kansas",C1168,"Arkansas City-Winfield, KS MicroSA",CS556,"Wichita-Arkansas City-Winfield, KS CSA"
20037,"Crawford County, Kansas",C3826,"Pittsburg, KS MicroSA",,
20043,"Doniphan County, Kansas",C4114,"St. Joseph, MO-KS MSA",CS312,"Kansas City-Overland Park-Kansas City, MO-KS CSA"
20045,"Douglas County, Kansas",C2994,"Lawrence, KS MSA",CS312,"Kansas City-Overland Park-Kansas City, MO-KS CSA"
20051,"Ellis County, Kansas",C2570,"Hays, KS MicroSA",,
20055,"Finney County, Kansas",C2378,"Garden City, KS MicroSA",,
20057,"Ford County, Kansas",C1998,"Dodge City, KS MicroSA",,
20059,"Franklin County, Kansas",C3684,"Ottawa, KS MicroSA",CS312,"Kansas City-Overland Park-Kansas City, MO-KS CSA"
20061,"Geary County, Kansas",C3174,"Manhattan, KS MSA",,
20079,"Harvey County, Kansas",C4862,"Wichita, KS MSA",CS556,"Wichita-Arkansas City-Winfield, KS CSA"
20085,"Jackson County, Kansas",C4582,"Topeka, KS MSA",,
20087,"Jefferson County, Kansas",C4582,"Topeka, KS MSA",,
20091,"Johnson County, Kansas",C2814,"Kansas City, MO-KS MSA",CS312,"Kansas City-Overland Park-Kansas City, MO-KS CSA"
20103,"Leavenworth County, Kansas",C2814,"Kansas City, MO-KS MSA",CS312,"Kansas City-Overland Park-Kansas City, MO-KS CSA"
20107,"Linn County, Kansas",C2814,"Kansas City, MO-KS MSA",CS312,"Kansas City-Overland Park-Kansas City, MO-KS CSA"
20111,"Lyon County, Kansas",C2138,"Emporia, KS MicroSA",,
20113,"McPherson County, Kansas",C3270,"McPherson, KS MicroSA",,
20121,"Miami County, Kansas",C2814,"Kansas City, MO-KS MSA",CS312,"Kansas City-Overland Park-Kansas City, MO-KS CSA"
20139,"Osage County, Kansas",C4582,"Topeka, KS MSA",,
20143,"Ottawa County, Kansas",C4146,"Salina, KS MicroSA",,
20149,"Pottawatomie County, Kansas",C3174,"Manhattan, KS MSA",,
20155,"Reno County, Kansas",C2674,"Hutchinson, KS MicroSA",,
20161,"Riley County, Kansas",C3174,"Manhattan, KS MSA",,
20169,"Saline County, Kansas",C4146,"Salina, KS MicroSA",,
20173,"Sedgwick County, Kansas",C4862,"Wichita, KS MSA",CS556,"Wichita-Arkansas City-Winfield, KS CSA"
20175,"Seward County, Kansas",C3058,"Liberal, KS MicroSA",,
20177,"Shawnee County, Kansas",C4582,"Topeka, KS MSA",,
20191,"Sumner County, Kansas",C4862,"Wichita, KS MSA",CS556,"Wichita-Arkansas City-Winfield, KS CSA"
20197,"Wabaunsee County, Kansas",C4582,"Topeka, KS MSA",,
20209,"Wyandotte County, Kansas",C2814,"Kansas City, MO-KS MSA",CS312,"Kansas City-Overland Park-Kansas City, MO-KS CSA"
21003,"Allen County, Kentucky",C1454,"Bowling Green, KY MSA",CS150,"Bowling Green-Glasgow-Franklin, KY CSA"
21005,"Anderson County, Kentucky",C2318,"Frankfort, KY MicroSA",CS336,"Lexington-Fayette--Richmond--Frankfort, KY CSA"
21007,"Ballard County, Kentucky",C3714,"Paducah, KY-IL MSA",CS424,"Paducah-Mayfield, KY-IL CSA"
21009,"Barren County, Kentucky",C2398,"Glasgow, KY MicroSA",CS150,"Bowling Green-Glasgow-Franklin, KY CSA"
21011,"Bath County, Kentucky",C3446,"Mount Sterling, KY MicroSA",CS336,"Lexington-Fayette--Richmond--Frankfort, KY CSA"
21013,"Bell County, Kentucky",C3318,"Middlesborough, KY MicroSA",CS371,"Middlesborough-Corbin, KY CSA"
21015,"Boone County, Kentucky",C1714,"Cincinnati, OH-KY-IN MSA",CS178,"Cincinnati-Wilmington, OH-KY-IN CSA"
21017,"Bourbon County, Kentucky",C3046,"Lexington-Fayette, KY MSA",CS336,"Lexington-Fayette--Richmond--Frankfort, KY CSA"
21019,"Boyd County, Kentucky",C2658,"Huntington-Ashland, WV-KY-OH MSA",CS170,"Charleston-Huntington-Ashland, WV-OH-KY CSA"
21021,"Boyle County, Kentucky",C1922,"Danville, KY MicroSA",,
21023,"Bracken County, Kentucky",C1714,"Cincinnati, OH-KY-IN MSA",CS178,"Cincinnati-Wilmington, OH-KY-IN CSA"
21029,"Bullitt County, Kentucky",C3114,"Louisville-Jefferson County, KY-IN MSA",CS350,"Louisville-Jefferson County--Elizabethtown, KY-IN CSA"
21031,"Butler County, Kentucky",C1454,"Bowling Green, KY MSA",CS150,"Bowling Green-Glasgow-Franklin, KY CSA"
21035,"Calloway County, Kentucky",C3466,"Murray, KY MicroSA",,
21037,"Campbell County, Kentucky",C1714,"Cincinnati, OH-KY-IN MSA",CS178,"Cincinnati-Wilmington, OH-KY-IN CSA"
21039,"Carlisle County, Kentucky",C3714,"Paducah, KY-IL MSA",CS424,"Paducah-Mayfield, KY-IL CSA"
21043,"Carter County, Kentucky",C2658,"Huntington-Ashland, WV-KY-OH MSA",CS170,"Charleston-Huntington-Ashland, WV-OH-KY CSA"
21047,"Christian County, Kentucky",C1730,"Clarksville, TN-KY MSA",,
21049,"Clark County, Kentucky",C3046,"Lexington-Fayette, KY MSA",CS336,"Lexington-Fayette--Richmond--Frankfort, KY CSA"
21051,"Clay County, Kentucky",C1834,"Corbin, KY MicroSA",CS371,"Middlesborough-Corbin, KY CSA"
21059,"Daviess County, Kentucky",C3698,"Owensboro, KY MSA",,
21061,"Edmonson County, Kentucky",C1454,"Bowling Green, KY MSA",CS150,"Bowling Green-Glasgow-Franklin, KY CSA"
21065,"Estill County, Kentucky",C4008,"Richmond-Berea, KY MicroSA",CS336,"Lexington-Fayette--Richmond--Frankfort, KY CSA"
21067,"Fayette County, Kentucky",C3046,"Lexington-Fayette, KY MSA",CS336,"Lexington-Fayette--Richmond--Frankfort, KY CSA"
21071,"Floyd County, Kentucky",C3821,"Pikeville, KY MicroSA",,
21073,"Franklin County, Kentucky",C2318,"Frankfort, KY MicroSA",CS336,"Lexington-Fayette--Richmond--Frankfort, KY CSA"
21077,"Gallatin County, Kentucky",C1714,"Cincinnati, OH-KY-IN MSA",CS178,"Cincinnati-Wilmington, OH-KY-IN CSA"
21081,"Grant County, Kentucky",C1714,"Cincinnati, OH-KY-IN MSA",CS178,"Cincinnati-Wilmington, OH-KY-IN CSA"
21083,"Graves County, Kentucky",C3246,"Mayfield, KY MicroSA",CS424,"Paducah-Mayfield, KY-IL CSA"
21087,"Green County, Kentucky",C1582,"Campbellsville, KY MicroSA",,
21089,"Greenup County, Kentucky",C2658,"Huntington-Ashland, WV-KY-OH MSA",CS170,"Charleston-Huntington-Ashland, WV-OH-KY CSA"
21093,"Hardin County, Kentucky",C2106,"Elizabethtown, KY MSA",CS350,"Louisville-Jefferson County--Elizabethtown, KY-IN CSA"
21101,"Henderson County, Kentucky",C257A,"Henderson, KY MicroSA",CS241,"Evansville-Henderson, IN-KY CSA"
21103,"Henry County, Kentucky",C3114,"Louisville-Jefferson County, KY-IN MSA",CS350,"Louisville-Jefferson County--Elizabethtown, KY-IN CSA"
21107,"Hopkins County, Kentucky",C3158,"Madisonville, KY MicroSA",,
21111,"Jefferson County, Kentucky",C3114,"Louisville-Jefferson County, KY-IN MSA",CS350,"Louisville-Jefferson County--Elizabethtown, KY-IN CSA"
21113,"Jessamine County, Kentucky",C3046,"Lexington-Fayette, KY MSA",CS336,"Lexington-Fayette--Richmond--Frankfort, KY CSA"
21117,"Kenton County, Kentucky",C1714,"Cincinnati, OH-KY-IN MSA",CS178,"Cincinnati-Wilmington, OH-KY-IN CSA"
21121,"Knox County, Kentucky",C1834,"Corbin, KY MicroSA",CS371,"Middlesborough-Corbin, KY CSA"
21123,"Larue County, Kentucky",C2106,"Elizabethtown, KY MSA",CS350,"Louisville-Jefferson County--Elizabethtown, KY-IN CSA"
21125,"Laurel County, Kentucky",C1834,"Corbin, KY MicroSA",CS371,"Middlesborough-Corbin, KY CSA"
21127,"Lawrence County, Kentucky",C2658,"Huntington-Ashland, WV-KY-OH MSA",CS170,"Charleston-Huntington-Ashland, WV-OH-KY CSA"
21137,"Lincoln County, Kentucky",C1922,"Danville, KY MicroSA",,
21139,"Livingston County, Kentucky",C3714,"Paducah, KY-IL MSA",CS424,"Paducah-Mayfield, KY-IL CSA"
21145,"McCracken County, Kentucky",C3714,"Paducah, KY-IL MSA",CS424,"Paducah-Mayfield, KY-IL CSA"
21149,"McLean County, Kentucky",C3698,"Owensboro, KY MSA",,
21151,"Madison County, Kentucky",C4008,"Richmond-Berea, KY MicroSA",CS336,"Lexington-Fayette--Richmond--Frankfort, KY CSA"
21163,"Meade County, Kentucky",C3114,"Louisville-Jefferson County, KY-IN MSA",CS350,"Louisville-Jefferson County--Elizabethtown, KY-IN CSA"
21165,"Menifee County, Kentucky",C3446,"Mount Sterling, KY MicroSA",CS336,"Lexington-Fayette--Richmond--Frankfort, KY CSA"
21169,"Metcalfe County, Kentucky",C2398,"Glasgow, KY MicroSA",CS150,"Bowling Green-Glasgow-Franklin, KY CSA"
21173,"Montgomery County, Kentucky",C3446,"Mount Sterling, KY MicroSA",CS336,"Lexington-Fayette--Richmond--Frankfort, KY CSA"
21179,"Nelson County, Kentucky",C3114,"Louisville-Jefferson County, KY-IN MSA",CS350,"Louisville-Jefferson County--Elizabethtown, KY-IN CSA"
21185,"Oldham County, Kentucky",C3114,"Louisville-Jefferson County, KY-IN MSA",CS350,"Louisville-Jefferson County--Elizabethtown, KY-IN CSA"
21191,"Pendleton County, Kentucky",C1714,"Cincinnati, OH-KY-IN MSA",CS178,"Cincinnati-Wilmington, OH-KY-IN CSA"
21195,"Pike County, Kentucky",C3821,"Pikeville, KY MicroSA",,
21199,"Pulaski County, Kentucky",C4370,"Somerset, KY MicroSA",,
21203,"Rockcastle County, Kentucky",C4008,"Richmond-Berea, KY MicroSA",CS336,"Lexington-Fayette--Richmond--Frankfort, KY CSA"
21209,"Scott County, Kentucky",C3046,"Lexington-Fayette, KY MSA",CS336,"Lexington-Fayette--Richmond--Frankfort, KY CSA"
21211,"Shelby County, Kentucky",C3114,"Louisville-Jefferson County, KY-IN MSA",CS350,"Louisville-Jefferson County--Elizabethtown, KY-IN CSA"
21213,"Simpson County, Kentucky",C2319,"Franklin, KY MicroSA",CS150,"Bowling Green-Glasgow-Franklin, KY CSA"
21215,"Spencer County, Kentucky",C3114,"Louisville-Jefferson County, KY-IN MSA",CS350,"Louisville-Jefferson County--Elizabethtown, KY-IN CSA"
21217,"Taylor County, Kentucky",C1582,"Campbellsville, KY MicroSA",,
21221,"Trigg County, Kentucky",C1730,"Clarksville, TN-KY MSA",,
21227,"Warren County, Kentucky",C1454,"Bowling Green, KY MSA",CS150,"Bowling Green-Glasgow-Franklin, KY CSA"
21233,"Webster County, Kentucky",C257A,"Henderson, KY MicroSA",CS241,"Evansville-Henderson, IN-KY CSA"
21235,"Whitley County, Kentucky",C1834,"Corbin, KY MicroSA",CS371,"Middlesborough-Corbin, KY CSA"
21239,"Woodford County, Kentucky",C3046,"Lexington-Fayette, KY MSA",CS336,"Lexington-Fayette--Richmond--Frankfort, KY CSA"
22001,"Acadia Parish, Louisiana",C2918,"Lafayette, LA MSA",CS318,"Lafayette-New Iberia-Opelousas, LA CSA"
22005,"Ascension Parish, Louisiana",C1294,"Baton Rouge, LA MSA",CS132,"Baton Rouge-Hammond, LA CSA"
22007,"Assumption Parish, Louisiana",C1294,"Baton Rouge, LA MSA",CS132,"Baton Rouge-Hammond, LA CSA"
22011,"Beauregard Parish, Louisiana",C1976,"DeRidder, LA MicroSA",CS324,"Lake Charles-DeRidder, LA CSA"
22015,"Bossier Parish, Louisiana",C4334,"Shreveport-Bossier City, LA MSA",CS508,"Shreveport-Bossier City-Minden, LA CSA"
22017,"Caddo Parish, Louisiana",C4334,"Shreveport-Bossier City, LA MSA",CS508,"Shreveport-Bossier City-Minden, LA CSA"
22019,"Calcasieu Parish, Louisiana",C2934,"Lake Charles, LA MSA",CS324,"Lake Charles-DeRidder, LA CSA"
22023,"Cameron Parish, Louisiana",C2934,"Lake Charles, LA MSA",CS324,"Lake Charles-DeRidder, LA CSA"
22029,"Concordia Parish, Louisiana",C3502,"Natchez, MS-LA MicroSA",,
22031,"De Soto Parish, Louisiana",C4334,"Shreveport-Bossier City, LA MSA",CS508,"Shreveport-Bossier City-Minden, LA CSA"
22033,"East Baton Rouge Parish, Louisiana",C1294,"Baton Rouge, LA MSA",CS132,"Baton Rouge-Hammond, LA CSA"
22037,"East Feliciana Parish, Louisiana",C1294,"Baton Rouge, LA MSA",CS132,"Baton Rouge-Hammond, LA CSA"
22043,"Grant Parish, Louisiana",C1078,"Alexandria, LA MSA",,
22045,"Iberia Parish, Louisiana",C3534,"New Iberia, LA MicroSA",CS318,"Lafayette-New Iberia-Opelousas, LA CSA"
22047,"Iberville Parish, Louisiana",C1294,"Baton Rouge, LA MSA",CS132,"Baton Rouge-Hammond, LA CSA"
22051,"Jefferson Parish, Louisiana",C3538,"New Orleans-Metairie, LA MSA",CS406,"New Orleans-Metairie-Slidell, LA-MS CSA"
22053,"Jefferson Davis Parish, Louisiana",C2934,"Lake Charles, LA MSA",CS324,"Lake Charles-DeRidder, LA CSA"
22055,"Lafayette Parish, Louisiana",C2918,"Lafayette, LA MSA",CS318,"Lafayette-New Iberia-Opelousas, LA CSA"
22057,"Lafourche Parish, Louisiana",C2638,"Houma-Bayou Cane-Thibodaux, LA MSA",,
22061,"Lincoln Parish, Louisiana",C4082,"Ruston, LA MicroSA",CS384,"Monroe-Ruston, LA CSA"
22063,"Livingston Parish, Louisiana",C1294,"Baton Rouge, LA MSA",CS132,"Baton Rouge-Hammond, LA CSA"
22067,"Morehouse Parish, Louisiana",C3374,"Monroe, LA MSA",CS384,"Monroe-Ruston, LA CSA"
22069,"Natchitoches Parish, Louisiana",C3506,"Natchitoches, LA MicroSA",,
22071,"Orleans Parish, Louisiana",C3538,"New Orleans-Metairie, LA MSA",CS406,"New Orleans-Metairie-Slidell, LA-MS CSA"
22073,"Ouachita Parish, Louisiana",C3374,"Monroe, LA MSA",CS384,"Monroe-Ruston, LA CSA"
22075,"Plaquemines Parish, Louisiana",C3538,"New Orleans-Metairie, LA MSA",CS406,"New Orleans-Metairie-Slidell, LA-MS CSA"
22077,"Pointe Coupee Parish, Louisiana",C1294,"Baton Rouge, LA MSA",CS132,"Baton Rouge-Hammond, LA CSA"
22079,"Rapides Parish, Louisiana",C1078,"Alexandria, LA MSA",,
22083,"Richland Parish, Louisiana",C3374,"Monroe, LA MSA",CS384,"Monroe-Ruston, LA CSA"
22087,"St. Bernard Parish, Louisiana",C3538,"New Orleans-Metairie, LA MSA",CS406,"New Orleans-Metairie-Slidell, LA-MS CSA"
22089,"St. Charles Parish, Louisiana",C3538,"New Orleans-Metairie, LA MSA",CS406,"New Orleans-Metairie-Slidell, LA-MS CSA"
22091,"St. Helena Parish, Louisiana",C1294,"Baton Rouge, LA MSA",CS132,"Baton Rouge-Hammond, LA CSA"
22093,"St. James Parish, Louisiana",C3538,"New Orleans-Metairie, LA MSA",CS406,"New Orleans-Metairie-Slidell, LA-MS CSA"
22095,"St. John the Baptist Parish, Louisiana",C3538,"New Orleans-Metairie, LA MSA",CS406,"New Orleans-Metairie-Slidell, LA-MS CSA"
22097,"St. Landry Parish, Louisiana",C3666,"Opelousas, LA MicroSA",CS318,"Lafayette-New Iberia-Opelousas, LA CSA"
22099,"St. Martin Parish, Louisiana",C2918,"Lafayette, LA MSA",CS318,"Lafayette-New Iberia-Opelousas, LA CSA"
22101,"St. Mary Parish, Louisiana",C3402,"Morgan City, LA MicroSA",,
22103,"St. Tammany Parish, Louisiana",C4364,"Slidell-Mandeville-Covington, LA MSA",CS406,"New Orleans-Metairie-Slidell, LA-MS CSA"
22105,"Tangipahoa Parish, Louisiana",C2522,"Hammond, LA MSA",CS132,"Baton Rouge-Hammond, LA CSA"
22109,"Terrebonne Parish, Louisiana",C2638,"Houma-Bayou Cane-Thibodaux, LA MSA",,
22111,"Union Parish, Louisiana",C3374,"Monroe, LA MSA",CS384,"Monroe-Ruston, LA CSA"
22113,"Vermilion Parish, Louisiana",C2918,"Lafayette, LA MSA",CS318,"Lafayette-New Iberia-Opelousas, LA CSA"
22117,"Washington Parish, Louisiana",C1422,"Bogalusa, LA MicroSA",CS406,"New Orleans-Metairie-Slidell, LA-MS CSA"
22119,"Webster Parish, Louisiana",C3338,"Minden, LA MicroSA",CS508,"Shreveport-Bossier City-Minden, LA CSA"
22121,"West Baton Rouge Parish, Louisiana",C1294,"Baton Rouge, LA MSA",CS132,"Baton Rouge-Hammond, LA CSA"
22125,"West Feliciana Parish, Louisiana",C1294,"Baton Rouge, LA MSA",CS132,"Baton Rouge-Hammond, LA CSA"
23001,"Androscoggin County, Maine",C3034,"Lewiston-Auburn, ME MSA",CS438,"Portland-Lewiston-South Portland, ME CSA"
23005,"Cumberland County, Maine",C3886,"Portland-South Portland, ME MSA",CS438,"Portland-Lewiston-South Portland, ME CSA"
23011,"Kennebec County, Maine",C1230,"Augusta-Waterville, ME MicroSA",,
23019,"Penobscot County, Maine",C1262,"Bangor, ME MSA",,
23023,"Sagadahoc County, Maine",C3886,"Portland-South Portland, ME MSA",CS438,"Portland-Lewiston-South Portland, ME CSA"
23031,"York County, Maine",C3886,"Portland-South Portland, ME MSA",CS438,"Portland-Lewiston-South Portland, ME CSA"
24001,"Allegany County, Maryland",C1906,"Cumberland, MD-WV MicroSA",,
24003,"Anne Arundel County, Maryland",C1258,"Baltimore-Columbia-Towson, MD MSA",CS548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA"
24005,"Baltimore County, Maryland",C1258,"Baltimore-Columbia-Towson, MD MSA",CS548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA"
